case_kind,comparison,metric,n,mean_difference,ci_low,ci_high,cohen_dz,candidate_only,reference_only,discordant,mcnemar_exact_p
interleaved_dynamic,MIKU-B2,progress_ratio,100,0.0,0.0,0.0,0.0,,,,
interleaved_dynamic,MIKU-B2,penalized_travel_time_s,100,-0.15,-0.35,0.0,-0.17498158960596666,,,,
interleaved_dynamic,MIKU-B2,average_speed_mps,100,-0.0002626194123010883,-0.00039358989615135594,-0.0001629487100726596,-0.4534019515060021,,,,
interleaved_dynamic,MIKU-B2,jerk_rms_mps3,100,0.0044210075635268235,-0.002562571158127656,0.01278730662345645,0.11087572157057894,,,,
interleaved_dynamic,MIKU-B2,runtime_ms,100,-30.53186437813565,-38.144624796535936,-24.061107721718145,-0.8347231270433051,,,,
prediction_noise,MIKU-B0,success,100,-0.16,-0.23,-0.09,-0.4342481186734475,0,16,16,3.0517578125e-05
prediction_noise,MIKU-B0,collision,100,-0.14,-0.21,-0.08,-0.4014508571390457,0,14,14,0.0001220703125
prediction_noise,MIKU-B0,min_clearance_m,100,3.085042258107121,2.259432742669039,3.938293796866362,0.7137711913536336,,,,
prediction_noise,MIKU-B0,progress_ratio,100,-0.26717986197791144,-0.33582877840130215,-0.1978321578276029,-0.7490091830374106,,,,
prediction_noise,MIKU-B0,penalized_travel_time_s,100,0.8,0.45,1.15,0.4342481186734476,,,,
prediction_noise,MIKU-B0,average_speed_mps,100,-1.0954315542355744,-1.391815336245389,-0.8188957331890078,-0.7490034144289807,,,,
prediction_noise,MIKU-B0,jerk_rms_mps3,100,1.2185329055781522,0.8990527309677999,1.5370673548267533,0.741396251071298,,,,
prediction_noise,MIKU-B0,runtime_ms,100,9.309922101092525,5.04837846357259,15.646786864803286,0.31880017476605654,,,,
prediction_noise,MIKU-B1,success,100,-0.13,-0.2,-0.07,-0.384618037126132,0,13,13,0.000244140625
prediction_noise,MIKU-B1,collision,100,-0.13,-0.2,-0.07,-0.384618037126132,0,13,13,0.000244140625
prediction_noise,MIKU-B1,min_clearance_m,100,2.918377067517168,2.1086865040805542,3.757469644398811,0.6963845474850003,,,,
prediction_noise,MIKU-B1,progress_ratio,100,-0.24693596053607486,-0.31550514617603315,-0.18035945146655272,-0.7202975571417836,,,,
prediction_noise,MIKU-B1,penalized_travel_time_s,100,0.65,0.35,1.0,0.38461803712613196,,,,
prediction_noise,MIKU-B1,average_speed_mps,100,-1.0124333112279527,-1.30097168800659,-0.7567109079619687,-0.7202931076592781,,,,
prediction_noise,MIKU-B1,jerk_rms_mps3,100,1.1990152932826874,0.8818278890114087,1.513635567687006,0.7399519688953738,,,,
prediction_noise,MIKU-B1,runtime_ms,100,8.810884684789926,4.633454597467789,15.381909103889466,0.3020723899197862,,,,
prediction_noise,MIKU-B2,success,100,-0.16,-0.24,-0.09,-0.4342481186734475,0,16,16,3.0517578125e-05
prediction_noise,MIKU-B2,collision,100,-0.14,-0.21,-0.07,-0.4014508571390457,0,14,14,0.0001220703125
prediction_noise,MIKU-B2,min_clearance_m,100,3.085042258107121,2.2670623443884685,3.9604910163620595,0.7137711913536336,,,,
prediction_noise,MIKU-B2,progress_ratio,100,-0.26717986197791144,-0.3375552791819233,-0.19710132559519575,-0.7490091830374106,,,,
prediction_noise,MIKU-B2,penalized_travel_time_s,100,0.8,0.45,1.2,0.4342481186734476,,,,
