schema_version,case_kind,seed,method,method_label,success,reached,collision,min_clearance_m,min_ttc_s,arrival_time_s,penalized_travel_time_s,progress_ratio,average_speed_mps,path_length_m,max_longitudinal_acceleration_mps2,max_lateral_acceleration_mps2,jerk_rms_mps3,time_window_violations,degraded_stop,runtime_ms,iterations,iterative_converged,joint_search_status,joint_domain_size,joint_evaluated_candidates,joint_expanded_spatial_branches,joint_absolute_gap
miku-random-v3,crossing_pedestrian,9,MIKU,MIKU,1,1,0,0.24642683790449432,0.23668301274967032,9.0,9.0,1.0,3.4444445555555556,31.000001,1.9764290144876089,0.0,0.7405407851692657,0,0,6.029354000929743,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,10,B0,B0-TimeBlind,1,1,0,0.0712841274872682,0.04182466106587101,9.0,9.0,1.0,3.4444445555555556,31.000001,2.5988327406570093,0.0,1.0632883161423072,0,0,4.520226008025929,1,1,,,,,
miku-random-v3,crossing_pedestrian,10,B1,B1-TimeAwareGreedy,1,1,0,0.0712841274872682,0.04182466106587101,9.0,9.0,1.0,3.4444445555555556,31.000001,2.5988327406570093,0.0,1.0632883161423072,0,0,4.473003005841747,1,1,,,,,
miku-random-v3,crossing_pedestrian,10,B2,B2-IterativePVD,1,1,0,0.0712841274872682,0.04182466106587101,9.0,9.0,1.0,3.4444445555555556,31.000001,2.5988327406570093,0.0,1.0632883161423072,0,0,15.757761982968077,3,0,,,,,
miku-random-v3,crossing_pedestrian,10,MIKU,MIKU,1,1,0,0.18262223086547902,0.158824403910825,9.0,9.0,1.0,3.4444445555555556,31.000001,2.793265357215921,0.0,1.158456240361972,0,0,5.461028980789706,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,11,B0,B0-TimeBlind,0,1,1,0.032625408428620606,0.06431612693869741,9.0,14.0,1.0,3.4444445555555556,31.000001,1.9387240379921546,0.0,0.8323890156195777,0,0,4.5463569986168295,1,1,,,,,
miku-random-v3,crossing_pedestrian,11,B1,B1-TimeAwareGreedy,0,1,1,0.032625408428620606,0.06431612693869741,9.0,14.0,1.0,3.4444445555555556,31.000001,1.9387240379921546,0.0,0.8323890156195777,0,0,4.59582798066549,1,1,,,,,
miku-random-v3,crossing_pedestrian,11,B2,B2-IterativePVD,0,1,1,0.032625408428620606,0.06431612693869741,9.0,14.0,1.0,3.4444445555555556,31.000001,1.9387240379921546,0.0,0.8323890156195777,0,0,15.25479499832727,3,0,,,,,
miku-random-v3,crossing_pedestrian,11,MIKU,MIKU,1,1,0,0.23785578669667018,0.29340695899322333,9.0,9.0,1.0,3.4444445555555556,31.000001,2.1080012154529335,0.0,0.9143426552263505,0,0,5.019593983888626,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,12,B0,B0-TimeBlind,0,1,1,0.014675549069254279,0.03659225926746101,9.0,14.0,1.0,3.444444555555555,31.000000999999997,2.9893666364365785,0.0,1.294086070554517,0,0,5.297714989865199,1,1,,,,,
miku-random-v3,crossing_pedestrian,12,B1,B1-TimeAwareGreedy,0,0,0,1.7376029755557925,0.9611075369742903,,14.0,0.38709680638871424,1.333336633638189,12.000029702743701,4.000000019422385,0.0,2.18604018262274,0,1,19.603035994805396,1,1,,,,,
miku-random-v3,crossing_pedestrian,12,B2,B2-IterativePVD,0,1,1,0.014675549069254279,0.03659225926746101,9.0,14.0,1.0,3.444444555555555,31.000000999999997,2.9893666364365785,0.0,1.294086070554517,0,0,30.789154989179224,3,0,,,,,
miku-random-v3,crossing_pedestrian,12,MIKU,MIKU,1,1,0,0.2470271115682749,0.24616463596842375,9.0,9.0,1.0,3.444444555555555,31.000000999999997,3.5214748760502403,0.0,1.5534254461655361,0,0,7.206684007542208,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,13,B0,B0-TimeBlind,1,1,0,0.14999999999991553,0.4244460602256279,9.0,9.0,1.0,3.4444445555555605,31.000001000000044,4.0,0.0,2.136048384451028,0,0,51.82434598100372,1,1,,,,,
miku-random-v3,crossing_pedestrian,13,B1,B1-TimeAwareGreedy,1,1,0,0.14999999999991553,0.4244460602256279,9.0,9.0,1.0,3.4444445555555605,31.000001000000044,4.0,0.0,2.136048384451028,0,0,52.68852598965168,1,1,,,,,
miku-random-v3,crossing_pedestrian,13,B2,B2-IterativePVD,1,1,0,0.14999999999991553,0.4244460602256279,9.0,9.0,1.0,3.4444445555555605,31.000001000000044,4.0,0.0,2.136048384451028,0,0,156.8717719928827,3,1,,,,,
miku-random-v3,crossing_pedestrian,13,MIKU,MIKU,1,1,0,0.19999999999987716,0.4650369490905753,9.0,9.0,1.0,3.444444555555579,31.00000100000021,4.0,0.0,2.1556039122170927,0,0,24.080498988041654,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,14,B0,B0-TimeBlind,1,1,0,0.09514325468350648,0.03370119058572675,9.0,9.0,1.0,3.4444445555555556,31.000001,2.009512811803616,0.0,0.775641636770877,0,0,5.309670988935977,1,1,,,,,
miku-random-v3,crossing_pedestrian,14,B1,B1-TimeAwareGreedy,1,1,0,0.468342165572446,0.3552394982913185,9.0,9.0,1.0,3.446392556198921,31.017533005790288,1.4723825953587215,0.6037764522484952,0.4227560660367258,0,0,3.661090013338253,1,1,,,,,
